banner_id,banner,country_iso,country_name,region,erp,cloud,procurement,confidence,raw_notes
198,UK is the only EU market where Coupa has captured Tier 1 grocery indirect procurement at scale. This is distinct from EU,GB,United Kingdom,Western EU + UK + IE,,,,UNKNOWN,
199,4. OUTLIER SIGNALS — NEW THIS WAVE,GB,United Kingdom,Western EU + UK + IE,,,,UNKNOWN,
200,Poundland on Oracle Fusion + Oracle Procurement Cloud on Azure — Pepco Group rollout. Major new signal for discount vari,GB,United Kingdom,Western EU + UK + IE,,,,UNKNOWN,
201,Ocado on Oracle Fusion Cloud 2024 — confirmed via Ocado Oracle case study. Hybrid AWS + GCP cloud.,GB,United Kingdom,Western EU + UK + IE,,,,UNKNOWN,
202,Costco UK on SAP S/4HANA + Google Cloud — Costco Global SAP Strategy,GB,United Kingdom,Western EU + UK + IE,,,,UNKNOWN,
203,"Whole Foods UK on SAP S/4HANA + Coupa + AWS — Amazon-owned but on SAP, not Amazon proprietary",GB,United Kingdom,Western EU + UK + IE,,,,UNKNOWN,
204,Spar UK / Henderson NI on Microsoft Dynamics 365 F&O — distinct from continental Spar (which is fragmented per-country),GB,United Kingdom,Western EU + UK + IE,,,,UNKNOWN,
205,"Bestway on SAP ECC 6.0 — legacy SAP, no S/4HANA migration evidenced",GB,United Kingdom,Western EU + UK + IE,,,,UNKNOWN,
206,5. MIDCOUNTIES / SCOTMID / CENTRAL ENGLAND COOPERATIVE,GB,United Kingdom,Western EU + UK + IE,,,,UNKNOWN,
207,Not on central Co-op SAP. Likely Microsoft Dynamics 365 or legacy Infor per Gemini. Co-operative regional independence c,GB,United Kingdom,Western EU + UK + IE,,,,UNKNOWN,
208,6. HALLUCINATION SCORECARD (UK),GB,United Kingdom,Western EU + UK + IE,,,,UNKNOWN,
209,LLM,GB,United Kingdom,Western EU + UK + IE,Best Signal,Worst Signal,Notes,UNKNOWN,
210,ChatGPT,GB,United Kingdom,Western EU + UK + IE,D365,Some legacy Oracle Retail attribution to Tesco,Strong vendor-source citations,UNKNOWN,
211,Gemini,GB,United Kingdom,Western EU + UK + IE,"Most signals: Asda Project Future, Aldi DX, Co-op SAP, Waitrose JLP, Costco SAP,",Some version specificity,Highest aggregate signal yield,UNKNOWN,
212,Perplexity,GB,United Kingdom,Western EU + UK + IE,Oracle Cloud,Wrong Tesco attribution (Oracle Fusion),Mixed accuracy,UNKNOWN,
213,Mistral,GB,United Kingdom,Western EU + UK + IE,"Aldi UK rollout, B&M SAP signal",Blanket SAP everywhere (CBA-style hallucination),Heavy hallucination on small chains,UNKNOWN,
214,Grok,GB,United Kingdom,Western EU + UK + IE,Conservative parent inferences,"Most ""no public evidence"" entries",Lowest false specificity,UNKNOWN,
215,Copilot,GB,United Kingdom,Western EU + UK + IE,Unknown,Misses nearly every signal,"Very low false positives, low signal yield",UNKNOWN,
216,7. STACKIT IS NOW VALIDATED FOR LIDL UK,GB,United Kingdom,Western EU + UK + IE,,,,UNKNOWN,
217,Same pattern as Germany and France — Schwarz Group's sovereign cloud (STACKIT + Google partnership) extends to Lidl UK. ,GB,United Kingdom,Western EU + UK + IE,,,,UNKNOWN,
218,📊 UK FINAL STATUS,GB,United Kingdom,Western EU + UK + IE,,,,UNKNOWN,
219,72 banners assessed,GB,United Kingdom,Western EU + UK + IE,,,,UNKNOWN,
220,🟢 Confirmed: 12 (17%),GB,United Kingdom,Western EU + UK + IE,,,,UNKNOWN,
221,🟠 Probable: 8 (11%),GB,United Kingdom,Western EU + UK + IE,,,,UNKNOWN,
222,🟡 Inferred from parent: 22 (31%),GB,United Kingdom,Western EU + UK + IE,,,,UNKNOWN,
223,⚫ Unknown: 30 (42%),GB,United Kingdom,Western EU + UK + IE,,,,UNKNOWN,
224,Top 9 UK grocers (~85% of UK grocery revenue) all on SAP S/4HANA + Coupa/Ariba on Azure/AWS/STACKIT. That's ~£170B of UK,GB,United Kingdom,Western EU + UK + IE,,,,UNKNOWN,
225,UK is the highest agentic-readiness market in EU after Germany.,GB,United Kingdom,Western EU + UK + IE,,,,UNKNOWN,
226,Dunnes Stores,IE,Ireland,Western EU + UK + IE,SAP S/4HANA,Azure,Ariba,PROBABLE,🟠 PROBABLE (Gemini SAP S/4 Retail job postings 2024 + Perplexity Custom/proprietary downgraded; ChatGPT Oracle EBS technographics) — likely transitioning legacy → SAP
227,Tesco Ireland,IE,Ireland,Western EU + UK + IE,SAP S/4HANA,"Azure, AWS","Coupa, GEP SMART, GEP",CONFIRMED,🟢 CONFIRMED (3-of-6 — GEP SMART rollout documented)
228,Tesco Extra / Superstore / Metro Ireland,IE,Ireland,Western EU + UK + IE,Per Tesco,Per Tesco,"GEP SMART, GEP",INFERRED,🟡 INFERRED
229,SuperValu (Musgrave),IE,Ireland,Western EU + UK + IE,SAP S/4HANA,Azure,Ariba,CONFIRMED,🟢 CONFIRMED (Gemini Musgrave Group SAP Case Study) — MAJOR NEW SIGNAL
230,SuperValu Hyper,IE,Ireland,Western EU + UK + IE,SAP S/4HANA,Azure,Ariba,INFERRED,🟡 INFERRED
231,Donnybrook Fair,IE,Ireland,Western EU + UK + IE,SAP S/4HANA,Azure,Ariba,INFERRED,🟡 INFERRED (Musgrave-owned)
232,Centra (Musgrave),IE,Ireland,Western EU + UK + IE,SAP S/4HANA,Azure,Ariba,INFERRED,🟢 INFERRED (4-of-6 confidence on Musgrave inheritance)
233,Daybreak (Musgrave),IE,Ireland,Western EU + UK + IE,SAP S/4HANA,Azure,Ariba,INFERRED,🟡 INFERRED
234,Joyce's Supermarkets / Joyces of Wexford,IE,Ireland,Western EU + UK + IE,SAP S/4HANA,Azure,Ariba,INFERRED,🟡 INFERRED (Gemini — Musgrave acquired Joyce's recently)
235,Lidl Ireland,IE,Ireland,Western EU + UK + IE,SAP S/4HANA,STACKIT,Native,CONFIRMED,🟢 CONFIRMED (4-of-6)
236,Aldi Ireland,IE,Ireland,Western EU + UK + IE,SAP S/4HANA,Azure,Ariba,CONFIRMED,🟢 CONFIRMED (Gemini Aldi Global ANIK + 4-of-6)
237,Spar Ireland (BWG Foods),IE,Ireland,Western EU + UK + IE,Microsoft Dynamics 365 F&O 2023,Azure,Native,CONFIRMED,🟢 CONFIRMED (Gemini BWG Foods / Storm Tech Case Study) — MAJOR NEW SIGNAL
238,EuroSpar Ireland,IE,Ireland,Western EU + UK + IE,D365,Azure,Native,INFERRED,🟡 INFERRED
239,Londis Ireland (BWG),IE,Ireland,Western EU + UK + IE,D365,Azure,Native,INFERRED,🟡 INFERRED
240,Mace (BWG Foods Ireland),IE,Ireland,Western EU + UK + IE,D365,Azure,Native,INFERRED,🟡 INFERRED
241,Gala / Gala Extra,IE,Ireland,Western EU + UK + IE,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
242,Costcutter Ireland,IE,Ireland,Western EU + UK + IE,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
243,Iceland Ireland,IE,Ireland,Western EU + UK + IE,SAP ECC,Azure,"Native, EDI",PROBABLE,🟠 PROBABLE (Iceland UK group standard)
244,The Food Warehouse Ireland,IE,Ireland,Western EU + UK + IE,Per Iceland,Azure,Native,INFERRED,🟡 INFERRED
245,M&S Food Ireland,IE,Ireland,Western EU + UK + IE,SAP S/4HANA,Azure,Ariba,INFERRED,🟢 INFERRED (M&S PLC inheritance)
246,Fresh The Good Food Market,IE,Ireland,Western EU + UK + IE,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
247,Mortons,IE,Ireland,Western EU + UK + IE,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
248,Avoca (Aramark),IE,Ireland,Western EU + UK + IE,SAP S/4HANA,AWS,Ariba,PROBABLE,"🟠 PROBABLE (Gemini, Aramark parent standard)"
249,Polonez / Moldova,IE,Ireland,Western EU + UK + IE,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN (Eastern European specialty)
250,Nourish / The Health Store,IE,Ireland,Western EU + UK + IE,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
251,Dealz (Pepco Group),IE,Ireland,Western EU + UK + IE,Oracle Fusion,Azure,Oracle Procurement,CONFIRMED,🟢 CONFIRMED (Gemini Pepco Group Oracle Case Study) — same as Poundland UK
252,Mr Price,IE,Ireland,Western EU + UK + IE,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
253,EuroGiant,IE,Ireland,Western EU + UK + IE,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
254,B&M Ireland,IE,Ireland,Western EU + UK + IE,SAP S/4HANA,Unknown,Native,INFERRED,🟡 INFERRED (Gemini B&M UK standard)
255,Home Bargains Ireland,IE,Ireland,Western EU + UK + IE,SAP S/4HANA,Unknown,Native,INFERRED,🟡 INFERRED
256,The Range Ireland,IE,Ireland,Western EU + UK + IE,SAP S/4HANA,Unknown,Native,INFERRED,🟡 INFERRED
257,Costco Ireland,IE,Ireland,Western EU + UK + IE,SAP S/4HANA,"OCI, Hybrid",Native,PROBABLE,🟠 PROBABLE (Costco global SAP)
258,Amazon Fresh Ireland,IE,Ireland,Western EU + UK + IE,Custom,AWS,Native,INFERRED,🟢 INFERRED
259,Musgrave MarketPlace,IE,Ireland,Western EU + UK + IE,SAP S/4HANA,Azure,Ariba,INFERRED,🟢 INFERRED (Musgrave wholesale arm)
260,BWG Foodservice,IE,Ireland,Western EU + UK + IE,D365,Azure,Native,INFERRED,🟢 INFERRED
261,Value Centre (BWG),IE,Ireland,Western EU + UK + IE,D365,Azure,Native,INFERRED,🟡 INFERRED
262,Allfresh Wholesale,IE,Ireland,Western EU + UK + IE,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
263,La Rousse Foods,IE,Ireland,Western EU + UK + IE,SAP S/4HANA,Azure,Ariba,INFERRED,🟡 INFERRED (Gemini)
264,1. IRELAND IS A TWO-PLATFORM MARKET — SAP S/4HANA + MICROSOFT D365,IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
265,The Irish grocery market splits cleanly into two ERP camps:,IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
266,SAP S/4HANA + SAP Ariba on Azure (Musgrave Group standard):,IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
267,"SuperValu, Centra, Donnybrook Fair, Daybreak, Joyce's, La Rousse Foods, Musgrave MarketPlace",IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
268,"Plus: Tesco IE, Aldi IE, M&S Food IE, Dunnes Stores, Avoca",IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
269,Microsoft Dynamics 365 F&O on Azure (BWG Foods standard):,IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
270,"Spar, EuroSpar, Londis, Mace, Value Centre, BWG Foodservice",IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
271,2. MUSGRAVE GROUP IS THE FLAGSHIP SAP S/4HANA RETAIL CUSTOMER IN IE/UK,IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
272,3. BWG FOODS IS A MAJOR MICROSOFT D365 GROCERY REFERENCE,IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
273,This explains why Spar Ireland and Mace Ireland are on different ERPs from Spar UK or Mace UK — the Irish franchisees ru,IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
274,4. DEALZ IRELAND ON ORACLE FUSION CLOUD (Pepco Group),IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
275,Same Pepco rollout as Poundland UK. Oracle Fusion + Oracle Procurement Cloud on Azure. This is the only confirmed Oracle,IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
276,5. TESCO IRELAND PROCUREMENT — GEP SMART LIVE,IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
277,ChatGPT confirms GEP SMART is live across all UK and Ireland Tesco stores. Gemini adds Coupa for indirect spend. Tesco I,IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
278,6. DUNNES STORES — TRANSITIONING FROM PROPRIETARY TO SAP,IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
279,7. CLOUD MAP — IRELAND IS DOMINANTLY AZURE,IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
280,"Azure: Musgrave (SuperValu/Centra/Daybreak), BWG (Spar/EuroSpar/Mace/Londis), Tesco IE, Aldi IE, M&S IE, Dunnes Stores, ",IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
281,STACKIT: Lidl IE,IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
282,"AWS: Amazon Fresh IE, Avoca (Aramark)",IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
283,OCI / On-prem: legacy contests,IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
284,Azure dominance reflects Microsoft's strong Irish enterprise penetration (Microsoft has its EMEA HQ in Dublin) and the h,IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
285,8. BANNER-PARENT INHERITANCE WORKED CLEANLY IN IRELAND,IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
286,"~60% of Irish banners cleanly inherit from a parent group (Musgrave, BWG, Tesco UK, Iceland UK, Aldi global, Schwarz, M&",IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
287,Musgrave + BWG control most of the symbol/franchise market,IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
288,UK chains (Tesco/Iceland/M&S/B&M/Home Bargains/The Range) all extend Irish operations from UK central systems,IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
289,Ireland is downstream of UK ERP decisions,IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
290,9. HALLUCINATION SCORECARD (IRELAND),IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
291,LLM,IE,Ireland,Western EU + UK + IE,Best Signal,Worst Signal,Notes,UNKNOWN,
292,Gemini,IE,Ireland,Western EU + UK + IE,D365,Some version specificity,Highest signal yield in EU so far,UNKNOWN,
293,ChatGPT,IE,Ireland,Western EU + UK + IE,Tesco GEP SMART live across UK+IE; BWG R4 ShopLink Pro + IBM Planning Analytics;,"""R4 ShopLink Pro"" is real (BWG ordering tool) but procuremen",Strong on niche tooling,UNKNOWN,
294,Perplexity,IE,Ireland,Western EU + UK + IE,Lidl STACKIT signal; Aldi job postings,OCI,Mixed,UNKNOWN,
295,Mistral,IE,Ireland,Western EU + UK + IE,Surfaces SuperValu SAP signal; Aldi rollout,Unknown,Conservative-and-thin,UNKNOWN,
296,Grok,IE,Ireland,Western EU + UK + IE,Musgrave SAP signal correct,Misses Spar IE / BWG Foods D365 signal,Acceptable conservative,UNKNOWN,
297,Copilot,IE,Ireland,Western EU + UK + IE,Unknown,Misses every signal,Lowest signal yield,UNKNOWN,
298,10. IRELAND BANNER COVERAGE SUMMARY,IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
299,"🟢 Confirmed: 7 (16%) — SuperValu, Centra (inferred-strong), Tesco IE, Lidl IE, Aldi IE, Spar IE, Dealz IE",IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
300,"🟠 Probable: 5 (12%) — Dunnes, Iceland IE, Avoca, Costco IE, Daybreak",IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
301,"🟡 Inferred from parent: 18 (42%) — Musgrave cluster, BWG cluster, Tesco IE sub-banners, M&S IE, B&M/Home Bargains/The Ra",IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
302,"⚫ Unknown: 13 (30%) — Joyce's, Gala, Costcutter, small specialty, Polonez/Moldova, EuroGiant, Mr Price, Allfresh, etc.",IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
303,~70% of Irish banners with at least an inferred attribution. Highest inheritance rate in EU so far.,IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
304,"For the AIO rails, Ireland is a single-entry market: ~95% of grocery procurement signal flows through 2 platforms (SAP A",IE,Ireland,Western EU + UK + IE,,,,UNKNOWN,
305,Conad (Consorzio),IT,Italy,Iberia + Italy,SAP S/4HANA,"GCP, On-prem","Ariba, Native",CONTESTED,🟠 CONTESTED — Gemini's Google Cloud/Conad case study is direct evidence; ChatGPT's Zucchetti claim is real (Conad Centro Nord adopted MicroInfinity historically). Likely migration in flight: Zucchetti legacy → S/4HANA on GCP
306,Conad Superstore / Nord / Adriatico / Margherita,IT,Italy,Iberia + Italy,Per Conad,GCP,Ariba,INFERRED,🟡 INFERRED
307,Coop Italia,IT,Italy,Iberia + Italy,SAP S/4HANA,Azure,Ivalua,CONFIRMED,🟢 CONFIRMED (Gemini Ivalua/Coop Partnership 2024 + SAP/Coop Migration Report) — MAJOR NEW SIGNAL: Ivalua Italy
308,Coop Alleanza 3.0,IT,Italy,Iberia + Italy,SAP S/4HANA,Azure,Ivalua,CONFIRMED,🟢 CONFIRMED (Gemini SAP/Coop Migration Report)
309,Ipercoop,IT,Italy,Iberia + Italy,SAP S/4HANA,Azure,Ivalua,INFERRED,🟡 INFERRED
310,Unicoop Firenze / Coop.fi / Coop Lombardia / Coop Liguria / Coop Tirreno,IT,Italy,Iberia + Italy,Per Coop Italia,Azure,Ivalua,INFERRED,🟡 INFERRED
311,Esselunga,IT,Italy,Iberia + Italy,SAP S/4HANA,Azure,Ariba,CONFIRMED,🟢 CONFIRMED (Gemini SAP Sapphire Case Study + Perplexity)
312,Selex Gruppo,IT,Italy,Iberia + Italy,SAP S/4HANA,Unknown,Native,PROBABLE,🟠 PROBABLE (Gemini Selex IT Modernization roadmap)
313,Famila / Famila Superstore / Iperfamila / Famila Sud,IT,Italy,Iberia + Italy,SAP S/4HANA,Unknown,Native,INFERRED,🟡 INFERRED
314,A&O / A!,IT,Italy,Iberia + Italy,SAP via Selex,Unknown,Native,INFERRED,🟡 INFERRED
315,Emisfero / Mercatò,IT,Italy,Iberia + Italy,SAP via Selex,Unknown,Native,INFERRED,🟡 INFERRED
316,Megamark,IT,Italy,Iberia + Italy,SAP S/4HANA,Unknown,Native,INFERRED,🟡 INFERRED
317,Alì / Alì Express,IT,Italy,Iberia + Italy,SAP S/4HANA,Unknown,Unknown,PROBABLE,🟠 PROBABLE (Gemini job postings SAP S/4 Retail)
318,Maxi Tigre / Maxi Sconto,IT,Italy,Iberia + Italy,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
319,Eurospin,IT,Italy,Iberia + Italy,SAP S/4HANA,Unknown,Native,CONFIRMED,"🟢 CONFIRMED (Gemini Eurospin SAP S/4 announcement) — MAJOR NEW SIGNAL (overrides ChatGPT's ""custom Android back-office"")"
320,Lidl Italia,IT,Italy,Iberia + Italy,SAP S/4HANA,STACKIT,Native,CONFIRMED,🟢 CONFIRMED (4-of-6)
321,Aldi Italia,IT,Italy,Iberia + Italy,SAP S/4HANA,Azure,Ariba,CONFIRMED,🟢 CONFIRMED (Gemini Aldi Global ANIK)
322,Carrefour Italia,IT,Italy,Iberia + Italy,SAP S/4HANA,GCP,Ariba,CONFIRMED,🟢 CONFIRMED (Gemini Carrefour/Google Strategic Cloud + ChatGPT RELEX case 2025)
323,Carrefour Express Italia / Iper / Gourmet / Market Gourmet,IT,Italy,Iberia + Italy,Per Carrefour Italia,GCP,Ariba,INFERRED,🟡 INFERRED
324,GS,IT,Italy,Iberia + Italy,SAP S/4HANA,GCP,Ariba,INFERRED,🟡 INFERRED
325,Iper La Grande I (Finiper),IT,Italy,Iberia + Italy,SAP S/4HANA,Unknown,JAGGAER,CONFIRMED,🟢 CONFIRMED (Gemini Jaggaer/Finiper Case Study) — MAJOR NEW SIGNAL: Jaggaer Italy
326,Iper Finiper,IT,Italy,Iberia + Italy,Per Finiper,Unknown,JAGGAER,INFERRED,🟡 INFERRED
327,Unes / Unes U2,IT,Italy,Iberia + Italy,SAP S/4HANA,Unknown,JAGGAER,INFERRED,🟡 INFERRED (Gemini Finiper parent)
328,Pam Panorama,IT,Italy,Iberia + Italy,SAP S/4HANA,Unknown,Ariba,PROBABLE,🟠 PROBABLE (Gemini IT job postings SAP Procurement)
329,In's Mercato,IT,Italy,Iberia + Italy,SAP via Pam Panorama,Unknown,Ariba,INFERRED,🟡 INFERRED
330,Despar Italia,IT,Italy,Iberia + Italy,SAP ECC,"On-prem, Hybrid","Ariba, Native",CONFIRMED,🟢 CONFIRMED (ChatGPT 2012 SAP ECC 6.0 SD selection — direct vendor evidence)
331,Despar Nordest / Centro-Sud / Sicilia,IT,Italy,Iberia + Italy,Per Despar Italia,"On-prem, Hybrid","Ariba, Native",INFERRED,🟡 INFERRED
332,Interspar Italia / Eurospar Italia,IT,Italy,Iberia + Italy,Per Despar Italia,"On-prem, Hybrid","Ariba, Native",INFERRED,🟡 INFERRED
333,Altasfera,IT,Italy,Iberia + Italy,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
334,Bennet,IT,Italy,Iberia + Italy,SAP ECC,On-prem,Native,PROBABLE,🟠 PROBABLE (Gemini legacy SAP environment signals)
335,MD,IT,Italy,Iberia + Italy,SAP S/4HANA,Unknown,Native,CONFIRMED,🟢 CONFIRMED (Gemini MD Retail SAP Implementation)
336,Iperal,IT,Italy,Iberia + Italy,SAP S/4HANA,Unknown,Native,PROBABLE,"🟠 PROBABLE (Gemini, Agorà Network standard)"
337,Tigros,IT,Italy,Iberia + Italy,SAP S/4HANA,Unknown,Native,PROBABLE,"🟠 PROBABLE (Gemini, Agorà Network standard)"
338,Il Gigante,IT,Italy,Iberia + Italy,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
339,Crai,IT,Italy,Iberia + Italy,Infor,Hybrid,"Native, EDI",UNKNOWN,⚫ UNKNOWN
340,Penny Italia,IT,Italy,Iberia + Italy,SAP S/4HANA,GCP,Coupa,CONFIRMED,🟢 CONFIRMED (Gemini REWE Group inheritance)
341,Todis / Sigma / Sisa,IT,Italy,Iberia + Italy,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
342,Metro Italia,IT,Italy,Iberia + Italy,SAP S/4HANA,GCP,Ariba,CONFIRMED,🟢 CONFIRMED (Metro.digital Tech Stack)
343,Auchan Italia (legacy),IT,Italy,Iberia + Italy,Oracle Fusion,GCP,"Ariba, Oracle Procurement",INFERRED,🟡 INFERRED — LEGACY (Auchan Italy mostly exited; sites transitioning)
344,Simply (legacy Auchan),IT,Italy,Iberia + Italy,Per Auchan Italia,GCP,Per Auchan,INFERRED,🟡 INFERRED — LEGACY
345,Tosano / IperTosano,IT,Italy,Iberia + Italy,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN (VéGé Group)
346,Basko,IT,Italy,Iberia + Italy,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
347,Poli / Orvea,IT,Italy,Iberia + Italy,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN (Agorà Network)
348,Decò / Dok / Sole 365 / RossoTono / Migross / Maxì / Tigre / Oasi,IT,Italy,Iberia + Italy,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN (VéGé and other consortia members)
349,Iperlando / Lando,IT,Italy,Iberia + Italy,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
350,Gulliver / Rossetto,IT,Italy,Iberia + Italy,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
351,Prix Quality,IT,Italy,Iberia + Italy,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
352,Dpiù / Ard Discount / Tuodì,IT,Italy,Iberia + Italy,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
353,MPreis,IT,Italy,Iberia + Italy,SAP S/4HANA,Hybrid,"Ariba, Native",PROBABLE,"🟠 PROBABLE (ChatGPT echoloc anchor list) — primary banner is Austrian, Italian Alto Adige stores inherit"
354,Eataly,IT,Italy,Iberia + Italy,Microsoft Dynamics 365 F&O 2023,Azure,Native,CONFIRMED,🟢 CONFIRMED (Gemini Eataly/Microsoft Case Study) — MAJOR NEW SIGNAL
355,NaturaSì,IT,Italy,Iberia + Italy,SAP S/4HANA,AWS,Unknown,PROBABLE,🟠 PROBABLE (Gemini EcorNaturaSì IT Job data)
356,Cuorebio,IT,Italy,Iberia + Italy,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
357,Sogegross,IT,Italy,Iberia + Italy,SAP ECC,On-prem,Native,PROBABLE,🟠 PROBABLE (Gemini SAP ABAP/Basis job postings + ChatGPT Board planning)
358,GrosMarket,IT,Italy,Iberia + Italy,Per Sogegross,On-prem,Native,INFERRED,🟡 INFERRED
359,Maiorana / Docks Market,IT,Italy,Iberia + Italy,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
360,"1. THE ""BIG THREE"" ITALIAN GROCERY MIGRATIONS — ALL ON SAP S/4HANA",IT,Italy,Iberia + Italy,,,,UNKNOWN,
361,Conad (Consorzio): SAP S/4HANA 2022 + SAP Ariba on Google Cloud (Conad/Google case study),IT,Italy,Iberia + Italy,,,,UNKNOWN,
362,Coop Italia: SAP S/4HANA 2022 + Ivalua on Azure (Ivalua/Coop Partnership 2024),IT,Italy,Iberia + Italy,,,,UNKNOWN,
363,Esselunga: SAP S/4HANA 2022 + SAP Ariba on Azure (SAP Sapphire Case Study),IT,Italy,Iberia + Italy,,,,UNKNOWN,
364,2. PROCUREMENT MAP — THREE-WAY SPLIT IN ITALY,IT,Italy,Iberia + Italy,,,,UNKNOWN,
365,"SAP Ariba: Conad, Esselunga, Aldi IT, Carrefour IT, Metro IT, Pam Panorama, Despar Italia",IT,Italy,Iberia + Italy,,,,UNKNOWN,
366,Ivalua: Coop Italia + Coop Alleanza 3.0 (Italian cooperative sector — same pattern as French cooperatives),IT,Italy,Iberia + Italy,,,,UNKNOWN,
367,Jaggaer: Iper La Grande I (Finiper) + Unes/U2 (Milan-based grocery groups),IT,Italy,Iberia + Italy,,,,UNKNOWN,
368,Coupa: Penny Italia (REWE Group inheritance),IT,Italy,Iberia + Italy,,,,UNKNOWN,
369,Native D365: Eataly,IT,Italy,Iberia + Italy,,,,UNKNOWN,
370,"Native ERP / EDI: Selex, Eurospin, MD, Sogegross, Despar regionals, smaller chains",IT,Italy,Iberia + Italy,,,,UNKNOWN,
371,Italy is the most procurement-fragmented EU market — 5 distinct procurement platforms in active use.,IT,Italy,Iberia + Italy,,,,UNKNOWN,
372,3. CLOUD MAP — GCP DOMINATES ITALIAN GROCERY,IT,Italy,Iberia + Italy,,,,UNKNOWN,
373,"GCP: Conad (Conad/Google case), Carrefour Italia, Metro Italia, Penny Italia",IT,Italy,Iberia + Italy,,,,UNKNOWN,
374,"Azure: Coop Italia, Coop Alleanza 3.0, Esselunga, Aldi Italia, Eataly",IT,Italy,Iberia + Italy,,,,UNKNOWN,
